agb,plot1,plot2,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101
7.789303808,3,3,0.716877,0.283123,0.602827,0.149257,0.235637,0.11,0.24,0.38,0.52,0.56,0.58,0.62,0.64,0.67,0.7,0.72,0.75,0.87,1.03,1.44,0.18,0.724919,0.356227,0.16,7.655148,0.08,2.41,0.1,0.644322,0.64,0.22,0.42,0.51,0.58,0.6,0.62,0.65,0.67,0.7,0.75,0.78,0.83,1.03,1.26,1.68,0.961513,0.683983,0.229525,0.052682,0.081279,0.187489,0.586273,0.093984,0.028451,0.014851,0.004894,0.00193,0.000756,0.000077,2661.935882,0.097426,31908,34569,35646,36916,37435,37935,38885,39714,40572,41568,42026,42421,43135,43695,44828,21.59181,2334,48111,39121.88984,39445,1100,-2.854586,14527498.05,3811.495513,25760,34117,35335,36627,37143,37626,38586,39445,40290,41270,41815,42259,43035,43597,44736,4591
21.08426856,3,3,0.746429,0.253571,0.65549,0.249438,0.237283,0.11,0.18,0.3,0.44,0.5,0.55,0.62,0.68,0.74,0.81,0.86,0.92,1.13,1.35,1.76,0.41,0.857311,0.47669,0.36,4.694736,0.18,2.66,0.1,0.707444,0.68,0.19,0.38,0.48,0.59,0.63,0.66,0.73,0.79,0.87,0.97,1.04,1.13,1.4,1.61,1.995,0.904405,0.783711,0.337232,0.113725,0.12997,0.268168,0.354745,0.144884,0.056602,0.028108,0.012231,0.00384,0.001349,0.000104,1826.904676,0.07493,34075,37452,38822,40586,41046,41357,41784,42132,42503,42889,43125,43390,44005,44485,45386,42.241809,1068,48109,41490.22289,42060,1727,-4.749415,9665044.733,3108.865506,31190,36914,38460,40323,40881,41227,41704,42060,42428,42822,43051,43321,43954,44432,45338,2079
12.72545874,2,2,0.489251,0.510749,0.320972,0.341539,0.193758,0.1,0.12,0.16,0.34,0.42,0.48,0.6,0.7,0.79,0.88,0.95,1.03,1.26,1.54,2.49,0.55,0.999404,0.630298,0.53,6.484358,0.27,3.37,0.1,0.73359,0.7,0.13,0.34,0.47,0.63,0.68,0.73,0.82,0.9,1.02,1.14,1.23,1.34,1.69,2.365,2.87,1.344548,0.86715,0.46238,0.213796,0.256317,0.305517,0.267057,0.102099,0.039284,0.010205,0.006351,0.008044,0.004323,0.000802,2591.877847,0.110041,27586,36667,38519,40511,41110,41485,42027,42526,42975,43444,43678,43944,44622,45145,45989,25.366545,1333,51351,41352.5392,42388,702,-4.065032,20706873.37,4550.480565,18145,35073,37801,40050,40776,41264,41868,42388,42859,43341,43587,43857,44542,45076,45949,2568
70.54493427,1,1,0.176057,0.823943,0.092513,0.110497,0.071297,0.1,0.1,0.1,0.11,0.12,0.12,0.14,0.16,0.19,0.23,0.26,0.29,0.41,0.55,0.83,0.3,0.342161,0.737698,0.14,14.958869,0.05,1.78,0.1,0.219779,0.16,0.1,0.11,0.11,0.14,0.15,0.17,0.21,0.25,0.315,0.39,0.45,0.51,0.67,0.83,1.345,2.841989,0.27311,0.16213,0.026286,0.765935,0.142614,0.056081,0.022035,0.007187,0.001986,0.001986,0.001513,0.000378,0.000284,2221.623287,0.07289,34198,36787,38022,39451,39956,40409,41265,42064,42683,43271,43557,43817,44491,44988,45849,21.735365,1797,48113,41335.50322,41844,1610,-2.506914,9077840.288,3012.945451,33392,36472,37725,39237,39733,40181,41048,41845,42541,43145,43458,43731,44412,44932,45779,3601
60.45450114,1,1,0.248434,0.751566,0.136436,0.076686,0.110419,0.1,0.1,0.11,0.12,0.12,0.13,0.14,0.16,0.18,0.21,0.23,0.25,0.34,0.41,0.58,0.18,0.251164,0.537152,0.11,8.223343,0.05,0.95,0.1,0.193856,0.16,0.1,0.11,0.11,0.13,0.14,0.15,0.18,0.21,0.24,0.29,0.32,0.36,0.44,0.52,0.72,1.995663,0.220053,0.10413,0.010843,0.619298,0.208656,0.086223,0.049947,0.021072,0.007535,0.004334,0.001934,0.000467,0.000467,1969.607656,0.056817,36649,38166,39126,40306,40764,41196,42052,42796,43360,43884,44155,44474,45268,45778,46493,5.050545,1680,48444,42275.58522,42655,10248,-0.646373,5769557.985,2401.990421,36514,37994,38965,40137,40596,41023,41859,42656,43246,43786,44061,44388,45181,45735,46465,3391
87.28879917,1,1,0.351921,0.648079,0.207209,0.079269,0.106175,0.1,0.1,0.11,0.12,0.12,0.13,0.14,0.16,0.18,0.21,0.23,0.26,0.34,0.43,0.61,0.19,0.259151,0.550907,0.11,8.255914,0.05,1.02,0.1,0.197681,0.16,0.1,0.11,0.12,0.13,0.14,0.16,0.18,0.21,0.25,0.3,0.33,0.36,0.47,0.57,0.73,2.048612,0.225694,0.108904,0.01186,0.642658,0.195571,0.0883,0.037987,0.019596,0.010063,0.003563,0.001733,0.000337,0.000193,1849.998725,0.052892,36940,38512,39399,40725,41230,41665,42446,43182,43781,44202,44379,44546,44986,45345,46160,6.618559,1488,48049,42539.35282,43037,7930,-0.959459,5062503.096,2250.000688,36793,38356,39233,40531,41045,41498,42287,43037,43686,44142,44329,44501,44947,45310,46110,3149
53.37990179,1,1,0.382914,0.617086,0.23062,0.157285,0.145932,0.1,0.11,0.12,0.15,0.17,0.19,0.23,0.28,0.34,0.4,0.44,0.48,0.6,0.72,0.94,0.32,0.437829,0.597713,0.27,4.435283,0.13,1.68,0.1,0.330573,0.28,0.11,0.14,0.17,0.24,0.27,0.3,0.36,0.42,0.48,0.55,0.59,0.63,0.77,0.88,1.08,1.178046,0.385123,0.197588,0.039041,0.448163,0.268974,0.163856,0.074326,0.029603,0.011298,0.003016,0.000382,0.00034,0.000042,1298.892983,0.043257,37054,39112,40103,41245,41564,41812,42191,42518,42835,43189,43414,43664,44296,44756,45511,28.308688,935,47298,42252.08401,42470,7950,-2.369026,3340548.33,1827.716698,36795,38959,39956,41140,41482,41743,42142,42470,42789,43141,43363,43606,44243,44715,45477,1850
87.4206301,2,2,0.522124,0.477876,0.352754,0.22331,0.10892,0.1,0.11,0.13,0.16,0.17,0.19,0.23,0.28,0.35,0.43,0.48,0.54,0.76,1.06,1.58,0.58,0.631529,0.828832,0.31,10.360813,0.13,2.72,0.1,0.385371,0.28,0.11,0.14,0.18,0.26,0.29,0.33,0.42,0.51,0.6,0.76,0.87,1.01,1.37,1.58,2.335,2.353595,0.500531,0.319407,0.102021,0.627009,0.228309,0.0705,0.032529,0.022283,0.012262,0.003266,0.001569,0.001537,0.000704,1579.932727,0.058374,36383,38942,40014,41195,41650,42037,42615,42986,43308,43622,43792,43982,44503,45011,45851,55.355724,1015,47698,42395.09336,42930,848,-4.890338,6124533.111,2474.779406,35607,38649,39831,41029,41493,41902,42525,42930,43259,43575,43747,43939,44458,44965,45810,2142
266.9895021,3,3,0.610652,0.389348,0.450628,0.392165,0.168687,0.1,0.12,0.14,0.2,0.22,0.25,0.32,0.4,0.5,0.66,0.76,0.89,1.4,1.78,2.29,1.1,0.969145,0.878699,0.54,5.151753,0.22,3.01,0.1,0.590878,0.4,0.12,0.2,0.27,0.41,0.47,0.54,0.71,0.89,1.15,1.43,1.57,1.73,2.04,2.24,2.57,1.61553,0.786581,0.519204,0.269573,0.491218,0.21983,0.114515,0.05406,0.042381,0.03441,0.024469,0.01388,0.004403,0.000811,4370.428828,0.170666,20247,31252,35445,38311,39059,39745,40932,41743,42481,43173,43506,43838,44437,44814,45414,11.345666,2327,48830,39314.82227,41367,32,-2.657711,45019863.91,6709.684338,9789,25028,32209,37237,38242,38989,40342,41367,42151,42930,43306,43662,44349,44746,45372,4447
438.0670953,3,3,0.621013,0.378987,0.463514,1.288933,0.226533,0.1,0.11,0.13,0.17,0.22,0.28,0.58,1.19,1.72,2.32,2.63,2.97,3.98,4.63,5.54,2.22,2.648968,0.95133,2.41,2.748003,1.03,6.76,0.1,1.608711,1.19,0.14,0.515,1.11,1.72,1.97,2.21,2.63,3.01,3.51,3.96,4.19,4.44,5.09,5.42,6.04,0.870714,2.220388,1.530415,2.34217,0.433314,0.112113,0.118555,0.106597,0.076802,0.063173,0.045578,0.030077,0.011596,0.002174,9664.81796,0.408983,7467,14729,19226,24929,27092,28895,31995,34789,37285,39348,40122,40889,42233,43025,44755,2.222673,8949,48186,27973.58845,29907,0,-0.50811,130889866.4,11440.71092,2253,6518,10663,17018,19561,22028,26219,29907,33155,36448,38098,39385,41546,42513,44282,13030
126.8072201,2,2,0.446019,0.553981,0.282156,0.637586,0.095126,0.1,0.1,0.11,0.12,0.12,0.13,0.14,0.16,0.2,0.3,0.62,1.14,1.85,2.56,3.94,1.71,1.431257,1.460095,0.5,7.584061,0.05,5.26,0.1,0.590852,0.16,0.1,0.13,0.16,0.47,0.98,1.17,1.45,1.73,2.07,2.475,2.69,2.94,3.64,4.125,4.66,2.190567,1.045637,0.8627,0.744251,0.749784,0.049833,0.07898,0.048366,0.0299,0.018617,0.01117,0.007672,0.004889,0.000752,8058.054262,0.291726,11720,22216,28611,35599,37393,38501,40038,40977,41843,42814,43211,43543,44222,44747,45824,4.405198,3476,48400,35603.88838,40050,7,-1.514033,107881223.5,10386.58864,3425,11465,18448,28288,32183,35015,38320,40050,41103,42170,42737,43226,44034,44585,45688,5818
219.6734664,2,2,0.524364,0.475636,0.354998,0.903902,0.1563,0.1,0.11,0.11,0.13,0.14,0.15,0.17,0.22,0.41,1.31,1.54,1.8,2.59,3.33,4.21,1.77,1.792532,1.208627,1.4,3.97823,0.11,5.24,0.1,0.903381,0.22,0.11,0.16,0.31,1.25,1.41,1.55,1.83,2.12,2.5,2.94,3.18,3.39,3.86,4.21,4.625,1.376452,1.417123,1.091851,1.192139,0.616679,0.048584,0.106475,0.085009,0.049719,0.033928,0.030497,0.019121,0.009081,0.000883,10085.47548,0.373382,9020,17965,23241,29969,32665,34865,37783,39603,41364,42668,43258,43797,44639,45052,45781,2.697574,7123,49268,32169.76276,36510,3,-0.88696,144279032.4,12011.62073,2126,7518,12884,21009,24165,27041,32315,36510,39054,41263,42173,42961,44335,44873,45641,10593
7.829712765,3,3,0.701853,0.298147,0.578127,0.23861,0.200339,0.11,0.15,0.23,0.34,0.39,0.43,0.5,0.56,0.62,0.7,0.74,0.8,1,1.25,1.75,0.42,0.769104,0.53999,0.35,5.613318,0.17,2.61,0.1,0.60285,0.56,0.15,0.3,0.39,0.49,0.52,0.56,0.62,0.69,0.77,0.86,0.94,1.05,1.33,1.6,1.96,1.281079,0.685128,0.325533,0.105972,0.209842,0.368881,0.263769,0.081266,0.041169,0.018762,0.010752,0.004733,0.000796,0.000015,2289.521095,0.093354,31442,36567,38199,39797,40315,40783,41629,42170,42549,42890,43065,43246,43737,44224,45263,31.423904,1260,49784,41017.774,42053,841,-4.358588,14662563.64,3829.17271,22128,35793,37675,39488,40052,40531,41427,42053,42474,42826,43003,43194,43678,44164,45209,2750
16.54851696,3,3,0.716057,0.283943,0.601445,0.290407,0.171693,0.1,0.13,0.17,0.28,0.36,0.42,0.52,0.61,0.7,0.79,0.84,0.9,1.08,1.29,1.99,0.45,0.853494,0.60082,0.48,6.728964,0.24,3.25,0.1,0.640834,0.61,0.14,0.26,0.4,0.54,0.59,0.64,0.72,0.8,0.88,0.98,1.04,1.12,1.39,1.78,2.565,1.288764,0.747604,0.385025,0.148245,0.295,0.336214,0.253943,0.07544,0.021905,0.007458,0.005305,0.002838,0.00144,0.000442,2780.815114,0.124326,24211,36357,38390,40083,40617,41011,41556,41986,42422,42884,43152,43444,44116,44643,45560,22.015436,1327,49672,40696.62286,41861,242,-3.931785,25600093.83,5059.653529,14412,33457,37570,39639,40272,40754,41395,41861,42295,42775,43043,43340,44040,44568,45498,2535
4.432079507,2,2,0.536729,0.463271,0.367582,0.463037,0.206037,0.1,0.13,0.18,0.37,0.45,0.52,0.62,0.7,0.78,0.89,0.98,1.14,1.86,2.36,3,1.29,1.284452,0.75761,0.53,5.307044,0.26,3.76,0.1,0.854095,0.7,0.15,0.38,0.52,0.66,0.7,0.75,0.85,1.01,1.36,1.79,1.99,2.18,2.59,2.9,3.36,1.562225,1.07153,0.64707,0.4187,0.256797,0.397981,0.15661,0.054074,0.042686,0.036464,0.030359,0.016271,0.00688,0.001831,3185.292816,0.130638,23824,35309,37181,38747,39373,39959,40969,41680,42293,42901,43220,43536,44349,44912,45928,18.460765,1951,49171,40203.9031,41441,92,-3.407366,27585325.49,5252.173406,14058,33114,36286,38281,38896,39507,40620,41441,42080,42734,43060,43404,44236,44817,45861,3847
80.22313856,1,1,0.392092,0.607908,0.237779,0.054804,0.066684,0.1,0.1,0.1,0.11,0.11,0.11,0.12,0.12,0.13,0.15,0.16,0.18,0.25,0.33,0.51,0.12,0.206788,0.53378,0.05,13.555586,0.01,0.95,0.1,0.156681,0.12,0.1,0.1,0.11,0.11,0.12,0.12,0.13,0.14,0.17,0.21,0.24,0.28,0.39,0.49,0.63,2.920687,0.177605,0.083633,0.006995,0.807045,0.106338,0.04552,0.02059,0.012155,0.005582,0.001654,0.000744,0.000289,0.000083,1300.134472,0.042549,37401,39725,40926,42527,42872,43082,43403,43672,43937,44257,44434,44637,45215,45646,46361,13.835294,794,48077,43300.84732,43636,7909,-1.795785,3394458.498,1842.405628,37167,39527,40687,42381,42796,43023,43355,43636,43901,44219,44396,44599,45179,45607,46333,1562
75.90599857,2,2,0.470523,0.529477,0.303768,0.063958,0.101555,0.1,0.11,0.11,0.12,0.12,0.13,0.13,0.15,0.16,0.19,0.2,0.23,0.3,0.37,0.52,0.15,0.227779,0.502743,0.08,10.070451,0.03,0.88,0.1,0.179213,0.15,0.1,0.11,0.11,0.13,0.13,0.14,0.16,0.18,0.21,0.25,0.28,0.31,0.4,0.48,0.655,2.321238,0.200587,0.090098,0.008118,0.661294,0.189934,0.07902,0.038675,0.017889,0.006849,0.003578,0.001567,0.000716,0.000443,1411.258461,0.044745,37704,39849,41115,42154,42440,42685,43142,43569,43993,44391,44607,44833,45340,45730,46386,22.030174,1092,48747,43251.07991,43499,9436,-2.211254,3745207.33,1935.253815,37385,39631,40943,42056,42363,42610,43073,43499,43934,44340,44552,44785,45303,45700,46354,2167
90.36944733,1,1,0.273421,0.726579,0.152589,0.065396,0.105392,0.1,0.1,0.11,0.12,0.12,0.13,0.14,0.16,0.18,0.2,0.22,0.24,0.31,0.37,0.49,0.15,0.229789,0.474491,0.1,7.422554,0.04,0.92,0.1,0.186421,0.16,0.1,0.11,0.12,0.13,0.14,0.15,0.17,0.19,0.22,0.26,0.29,0.32,0.39,0.45,0.59,1.84816,0.206343,0.088455,0.007824,0.633917,0.212046,0.082767,0.047426,0.015939,0.005161,0.001568,0.000849,0.000261,0.000065,1357.499633,0.042028,37649,39607,40625,41430,41648,41855,42316,42757,43210,43663,43892,44123,44706,45099,45856,17.976252,1121,47765,42577.54952,42688,9224,-1.571721,3202055,1789.42868,37464,39420,40491,41368,41593,41799,42248,42688,43145,43601,43842,44070,44666,45071,45820,2244
5.570600578,2,2,0.429758,0.570242,0.268335,0.147914,0.317791,0.1,0.15,0.31,0.59,0.64,0.67,0.7,0.72,0.74,0.76,0.78,0.79,0.85,0.91,1.29,0.11,0.737758,0.328139,0.14,5.791923,0.06,1.91,0.1,0.675203,0.72,0.16,0.48,0.6,0.67,0.69,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.89,1.03,1.48,-0.524739,0.710625,0.22156,0.049089,0.095071,0.043583,0.117356,0.61119,0.103085,0.014601,0.008234,0.003733,0.002159,0.000988,2645.021451,0.096771,30133,33454,35080,37008,37753,38360,39307,39984,40587,41180,41479,41802,42538,43119,44365,18.662879,1867,46436,38939.24869,39777,1639,-2.715756,14199278.71,3768.19303,26463,32758,34532,36517,37293,37970,39040,39777,40413,41019,41345,41676,42441,43027,44254,3726
4.551070586,2,2,0.50165,0.49835,0.332712,0.185689,0.228837,0.11,0.17,0.33,0.52,0.58,0.61,0.66,0.7,0.73,0.76,0.78,0.81,0.93,1.15,1.78,0.19,0.811022,0.422562,0.2,9.363381,0.1,2.67,0.1,0.688112,0.7,0.18,0.42,0.53,0.63,0.66,0.68,0.71,0.74,0.77,0.82,0.85,0.9,1.21,1.54,2.2,1.346463,0.747025,0.29077,0.084547,0.109793,0.190508,0.567918,0.078913,0.025683,0.013788,0.005707,0.004266,0.002193,0.001202,2455.000333,0.1037,30787,35483,37116,38771,39301,39699,40310,40903,41549,42226,42532,42824,43438,43891,44829,31.112297,1701,47272,40054.5547,40717,133,-4.253684,17252761.36,4153.644347,20704,34621,36572,38419,39004,39470,40127,40718,41366,42073,42412,42724,43364,43820,44768,3231
3.101140963,2,2,0.532726,0.467274,0.363471,0.209177,0.25354,0.11,0.14,0.21,0.37,0.44,0.49,0.58,0.64,0.68,0.72,0.75,0.8,0.93,1.07,1.31,0.27,0.719476,0.445696,0.31,3.865119,0.15,2.12,0.1,0.61215,0.64,0.14,0.31,0.43,0.55,0.59,0.63,0.67,0.7,0.75,0.82,0.86,0.91,1.07,1.2,1.54,0.312337,0.670198,0.272833,0.074438,0.159437,0.151092,0.351869,0.222562,0.073866,0.03181,0.005618,0.001625,0.001322,0.000799,3383.23014,0.125422,27289,32633,34539,37061,37919,38533,39523,40574,41472,42206,42574,42926,43679,44119,44892,15.67888,2445,48861,39107.71321,40130,152,-2.697673,24058615.14,4904.95822,18512,31523,33602,36300,37255,38013,39117,40130,41173,41976,42367,42770,43577,44049,44828,4655
47.82045599,1,1,0.26185,0.73815,0.145041,0.068619,0.0964,0.1,0.1,0.1,0.11,0.11,0.11,0.12,0.13,0.15,0.17,0.19,0.22,0.29,0.38,0.58,0.17,0.23358,0.577697,0.08,10.864669,0.02,0.85,0.1,0.1723,0.13,0.1,0.1,0.11,0.12,0.12,0.13,0.15,0.17,0.21,0.26,0.29,0.33,0.44,0.55,0.72,2.543066,0.198985,0.099537,0.009908,0.702288,0.155571,0.063488,0.035664,0.019599,0.01041,0.005848,0.00437,0.001864,0.0009,1504.77771,0.046766,36969,39137,40174,41721,42288,42676,43132,43468,43740,44059,44255,44459,45054,45525,46285,6.606061,946,47573,42940.09189,43416,18109,-1.309726,4032636.969,2008.142667,36795,38984,39999,41502,42121,42571,43072,43416,43698,44010,44208,44409,45012,45483,46250,1967
82.07642864,1,1,0.355781,0.644219,0.210063,0.075398,0.104017,0.1,0.1,0.11,0.12,0.12,0.12,0.14,0.15,0.18,0.21,0.23,0.25,0.33,0.4,0.58,0.17,0.247969,0.535431,0.11,8.175006,0.04,0.98,0.1,0.191535,0.15,0.1,0.11,0.11,0.13,0.14,0.15,0.18,0.21,0.24,0.29,0.31,0.34,0.44,0.53,0.69,2.018915,0.217262,0.102554,0.010517,0.62582,0.212934,0.091102,0.039462,0.017182,0.007411,0.004201,0.001322,0.000472,0.000094,1506.664427,0.048447,37007,39147,40226,41433,41778,42077,42545,42961,43395,43835,44068,44339,44968,45404,46157,22.325967,1157,48161,42650.37871,42883,5167,-2.15159,4269574.441,2066.294858,36692,38954,40067,41310,41682,41975,42477,42883,43323,43764,44009,44282,44921,45360,46119,2290
89.39958395,2,2,0.467275,0.532725,0.300847,0.107066,0.181409,0.1,0.11,0.12,0.14,0.15,0.16,0.19,0.22,0.26,0.3,0.33,0.36,0.44,0.52,0.69,0.22,0.32181,0.530865,0.18,4.510533,0.08,0.95,0.1,0.254198,0.22,0.1,0.12,0.14,0.18,0.2,0.22,0.26,0.3,0.34,0.39,0.42,0.45,0.54,0.63,0.78,1.226988,0.287796,0.134945,0.01821,0.398474,0.234653,0.166182,0.098365,0.055212,0.026952,0.011042,0.006175,0.002397,0.000509,1436.843592,0.049681,36703,39079,40322,41345,41595,41843,42311,42730,43154,43559,43770,43985,44555,44939,45642,41.054227,1095,50656,42403.30665,42655,7465,-3.591174,4438000.72,2106.656289,36280,38871,40120,41257,41528,41759,42238,42655,43098,43510,43717,43940,44513,44904,45590,2175
0.716156415,2,2,0.433708,0.566292,0.271656,0.094325,0.277215,0.11,0.34,0.59,0.64,0.66,0.67,0.69,0.7,0.72,0.74,0.75,0.76,0.8,0.84,1.38,0.09,0.739586,0.260673,0.09,15.150477,0.05,2.24,0.1,0.693239,0.7,0.3,0.59,0.63,0.66,0.67,0.68,0.7,0.71,0.73,0.75,0.76,0.77,0.82,0.96,1.73,0.588433,0.716405,0.180709,0.032656,0.048544,0.01605,0.665911,0.242758,0.01112,0.005866,0.003886,0.00385,0.001835,0.00018,3539.847457,0.106994,30932,33206,34588,36674,37634,38682,41179,42173,42726,43187,43414,43647,44270,44752,45606,9.320724,2191,48379,40080.84685,41872,559,-1.567786,18390490.75,4288.413548,30158,32746,34056,36035,36906,37815,40148,41872,42548,43057,43303,43547,44183,44692,45536,5780
0.372906303,2,2,0.443603,0.556397,0.280077,0.065329,0.483039,0.11,0.55,0.58,0.62,0.63,0.64,0.66,0.67,0.69,0.7,0.71,0.72,0.75,0.79,0.85,0.08,0.675746,0.167848,0.08,15.487923,0.04,1.26,0.1,0.660325,0.67,0.51,0.57,0.6,0.63,0.64,0.65,0.66,0.68,0.69,0.71,0.72,0.73,0.76,0.79,0.865,-2.709141,0.669562,0.110834,0.012284,0.025596,0.000704,0.000176,0.045418,0.478224,0.411048,0.035208,0.002218,0.001021,0.000352,1589.10232,0.049387,37029,39126,39817,40607,40947,41288,41968,42570,43039,43452,43661,43892,44514,45025,46023,33.897892,1337,50142,42179.67285,42468,276,-2.404726,4339441.091,2083.132519,36705,38995,39727,40512,40846,41172,41836,42468,42965,43386,43602,43837,44460,44972,45979,2714
0.684244402,2,2,0.554994,0.445006,0.386797,0.095176,0.455921,0.12,0.48,0.53,0.58,0.6,0.61,0.63,0.65,0.67,0.7,0.72,0.74,0.83,0.91,1.06,0.13,0.689515,0.214765,0.12,6.622232,0.06,1.33,0.1,0.660782,0.65,0.43,0.51,0.56,0.6,0.61,0.63,0.65,0.67,0.69,0.72,0.74,0.77,0.88,0.97,1.1,-0.219032,0.675849,0.141913,0.020139,0.018515,0.002071,0.022583,0.202321,0.503955,0.153387,0.065053,0.024903,0.006987,0.0002,1049.642348,0.037046,38758,40328,41204,41920,42148,42347,42686,42976,43278,43581,43743,43910,44335,44682,45310,106.204474,802,47712,42770.45328,42941,179,-5.673267,2510601.313,1584.487713,38595,40206,41124,41866,42100,42301,42645,42941,43243,43553,43714,43883,44310,44656,45284,1595
68.53563176,1,1,0.390333,0.609667,0.236398,0.097951,0.079064,0.1,0.1,0.11,0.12,0.13,0.13,0.15,0.17,0.2,0.24,0.26,0.29,0.39,0.5,0.76,0.23,0.308829,0.628326,0.13,10.466744,0.05,1.62,0.1,0.220177,0.17,0.1,0.11,0.12,0.15,0.16,0.17,0.21,0.25,0.29,0.35,0.39,0.44,0.59,0.73,0.95,2.318852,0.260032,0.138343,0.019139,0.736844,0.171774,0.054661,0.021617,0.010908,0.003037,0.000599,0.00036,0.00016,0,1808.080673,0.057641,36176,38296,39343,40694,41282,41802,42561,42991,43375,43748,43962,44209,44914,45423,46270,23.865308,1257,48723,42353.15124,42918,5404,-2.435238,5959805.127,2441.271211,35922,38053,39147,40465,41057,41605,42421,42918,43304,43683,43901,44144,44844,45374,46234,2680
78.69423246,1,1,0.347615,0.652385,0.204045,0.085328,0.092003,0.1,0.1,0.11,0.12,0.12,0.13,0.14,0.16,0.18,0.22,0.24,0.27,0.35,0.45,0.64,0.2,0.272011,0.582761,0.12,8.679377,0.05,1.21,0.1,0.202124,0.16,0.1,0.11,0.12,0.13,0.15,0.16,0.19,0.22,0.26,0.31,0.35,0.39,0.51,0.61,0.8,2.114507,0.233941,0.11779,0.013874,0.693755,0.180464,0.070594,0.031457,0.015177,0.005105,0.002805,0.000414,0.000092,0.000092,1648.511739,0.053298,36472,38582,39619,40987,41442,41785,42318,42748,43214,43690,43948,44220,44876,45322,46065,30.016143,1270,49262,42372.74324,42668,192,-2.539311,5100245.784,2258.372375,36216,38412,39449,40822,41302,41671,42231,42668,43135,43621,43872,44151,44820,45284,46034,2506
57.55295291,1,1,0.393119,0.606881,0.238586,0.136089,0.182747,0.1,0.1,0.11,0.13,0.14,0.15,0.17,0.21,0.26,0.32,0.36,0.4,0.53,0.64,0.82,0.31,0.371011,0.633584,0.22,4.387953,0.09,1.04,0.1,0.271783,0.21,0.1,0.12,0.13,0.18,0.21,0.23,0.29,0.34,0.41,0.48,0.52,0.56,0.69,0.78,0.9,1.335248,0.321742,0.172197,0.029652,0.456554,0.182971,0.142998,0.082276,0.058974,0.035895,0.020479,0.013623,0.005109,0.00112,1345.887045,0.04328,37281,39400,40499,41437,41722,41986,42456,42873,43257,43616,43800,44005,44507,44902,45597,26.967602,1041,50248,42541.39673,42810,6496,-2.323131,3390052.129,1841.20942,37010,39203,40339,41361,41651,41900,42392,42810,43207,43567,43758,43962,44469,44870,45564,2078
0.301700142,1,1,0.397144,0.602856,0.241765,0.052271,0.381521,0.12,0.59,0.62,0.64,0.65,0.66,0.67,0.68,0.7,0.71,0.72,0.73,0.75,0.78,0.83,0.07,0.686908,0.139801,0.07,23.780296,0.03,1.61,0.1,0.676096,0.68,0.57,0.61,0.63,0.65,0.65,0.66,0.67,0.69,0.7,0.72,0.72,0.73,0.76,0.78,0.84,-3.61828,0.682671,0.094519,0.008934,0.019414,0.000115,0.00314,0.643576,0.32981,0.003523,0.000191,0.000191,0,0,798.686399,0.025245,40221,41482,41939,42361,42518,42655,42887,43115,43354,43622,43784,43961,44454,44817,45483,53.529561,629,47625,43101.47011,43097,8369,-2.127596,1183960.16,1088.099334,40142,41432,41908,42341,42495,42632,42869,43097,43331,43596,43761,43936,44428,44791,45455,1266
0.280172558,2,2,0.459695,0.540305,0.294097,0.056163,0.463659,0.11,0.58,0.6,0.63,0.64,0.65,0.66,0.67,0.69,0.7,0.71,0.72,0.74,0.77,0.81,0.06,0.674434,0.159826,0.07,19.541947,0.03,1.31,0.1,0.661027,0.67,0.55,0.6,0.62,0.64,0.65,0.65,0.67,0.68,0.69,0.7,0.71,0.72,0.75,0.77,0.82,-3.562966,0.669417,0.10565,0.011162,0.028082,0.000404,0.000168,0.031311,0.680063,0.253649,0.00565,0.000471,0.000135,0.000034,1318.085992,0.04292,38788,39855,40356,40984,41261,41518,42015,42475,42895,43295,43509,43748,44370,44933,45921,54.763872,1126,49164,42311.14092,42407,142,-3.416001,3297864.396,1816.002312,38635,39791,40295,40927,41191,41450,41944,42407,42833,43245,43453,43693,44319,44880,45883,2248
2.264070074,2,2,0.529602,0.470398,0.360288,0.065768,0.397505,0.11,0.51,0.55,0.59,0.6,0.62,0.63,0.65,0.67,0.68,0.69,0.7,0.73,0.75,0.83,0.08,0.652581,0.171822,0.09,14.483211,0.04,1.45,0.1,0.636632,0.65,0.46,0.54,0.57,0.6,0.62,0.63,0.64,0.66,0.67,0.69,0.7,0.71,0.73,0.76,0.88,-2.269782,0.645961,0.109387,0.011966,0.025943,0.001129,0.020664,0.406984,0.520297,0.020382,0.002879,0.001016,0.000565,0.000141,1068.640235,0.043635,38498,40720,41444,42038,42251,42444,42765,43073,43377,43680,43843,44004,44409,44779,45489,126.532768,801,49307,42849.08325,43032,1266,-7.826028,3495790.58,1869.70334,37956,40586,41371,41991,42207,42398,42726,43032,43341,43649,43813,43979,44385,44751,45463,1592
